entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,p12675_i2_a1,integer,,,,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=12675,,,,Diastolic brachial blood pressure during PWA | Instance 2 | Array 1,mmHg
participant,p20008_i2_a26,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20008,,,,Interpolated Year when non-cancer illness first diagnosed | Instance 2 | Array 26,years
participant,p4232_i0_a14,integer,,data_coding_29,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4232,,,,Triplet correct (left) | Instance 0 | Array 14,
participant,p4260_i2_a12,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4260,,,,Round of numeric memory test | Instance 2 | Array 12,
participant,p104110_i4,integer,,data_coding_100017,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104110,,,,Broad bean intake | Instance 4,Serving
participant,p6222_i2,integer,,,,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6222,,,,"Impedance of arm, manual entry (left) | Instance 2",ohm
participant,p25151_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25151,,,,Mean MD in tapetum on FA skeleton (left) | Instance 2,AU
participant,p4935_i2,integer,,data_coding_100643,,,UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4935,,,,FI1 : numeric addition test | Instance 2,
participant,p20009_i2_a7,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20009,,,,Interpolated Age of participant when non-cancer illness first diagnosed | Instance 2 | Array 7,years
participant,p25498_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25498,,,,Weighted-mean FA in tract forceps major | Instance 2,AU
participant,p20008_i0_a23,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20008,,,,Interpolated Year when non-cancer illness first diagnosed | Instance 0 | Array 23,years
participant,p5984_i0_a81,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 0 | Array 81",Watts
participant,p4247_i0_a14,integer,,data_coding_17,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4247,,,,Time to press 'next' (right) | Instance 0 | Array 14,deciseconds
participant,p30164_i2,integer,,data_coding_2226,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30164,,,,Basophill count acquisition route | Instance 2,
participant,p20009_i0_a7,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20009,,,,Interpolated Age of participant when non-cancer illness first diagnosed | Instance 0 | Array 7,years
participant,p100430_i2,integer,,data_coding_100007,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100430,,,,Herbal tea intake | Instance 2,Mug/Cup
participant,p101160_i1,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101160,,,,Bread roll intake | Instance 1,Bread item
participant,p20110_i2_a7,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20110,,,,Illnesses of mother | Instance 2 | Array 7,
participant,p25440_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25440,,,,Mean ISOVF in middle cerebellar peduncle on FA skeleton | Instance 2,AU
participant,p22602_a7,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22602,,,,Year job started | Array 7,calendar year
participant,p25150_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25150,,,,Mean MD in tapetum on FA skeleton (right) | Instance 2,AU
participant,p22643_a13,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22643,,,,Number of night shifts worked monthly during mixed shift periods | Array 13,shifts
participant,p100016_i2,float,,,,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100016,,,,Potassium | Instance 2,mg
participant,p25523_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25523,,,,Weighted-mean MD in tract corticospinal tract (left) | Instance 2,AU
participant,p4241_i1_a5,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4241,,,,Signal-to-noise-ratio (SNR) of triplet (right) | Instance 1 | Array 5,
participant,p100190_i1,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100190,,,,Orange juice intake | Instance 1,Glass/Carton/250ml
participant,p100013_i1,float,,,,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100013,,,,Vitamin B12 | Instance 1,ug
participant,p22615_a17,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22615,,,,Workplace had a lot of diesel exhaust | Array 17,
participant,p4253_i1_a13,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4253,,,,Time number displayed for | Instance 1 | Array 13,milliseconds
participant,p3496_i2,integer,,data_coding_100359,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3496,,,,Wants to stop smoking | Instance 2,
participant,p403_i1_a1,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=403,,,,Number of times snap-button pressed | Instance 1 | Array 1,
participant,p5149_i1_a1,integer,,data_coding_33,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5149,,,,3mm regularity index for irregular astigmatism level (left) | Instance 1 | Array 1,
participant,p22603_a6,integer,,data_coding_100698,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22603,,,,Year job ended | Array 6,calendar year
participant,p5986_i1_a38,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5986,,,,"ECG, phase time | Instance 1 | Array 38",seconds
participant,p5111_i1_a3,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5111,,,,3mm asymmetry angle (left) | Instance 1 | Array 3,
participant,p100230_i3,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100230,,,,Dairy smoothie intake | Instance 3,Glass/Bottle/250ml
participant,p4255_i2_a8,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4255,,,,Time last key touched | Instance 2 | Array 8,milliseconds
participant,p25706_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25706,,,,Weighted-mean ISOVF in tract anterior thalamic radiation (left) | Instance 2,AU
participant,p5452_i1,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5452,,,,Leg pain when standing still or sitting | Instance 1,
participant,p40011_i11,integer,,data_coding_38,,,Health-related outcomes > Cancer register,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=40011,,,,Histology of cancer tumour | Instance 11,
participant,p23217_i2,float,,,,,"UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA",,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23217,,,,Femur upper neck BMD (bone mineral density) T-score (right) | Instance 2,Std.Devs
participant,p22603_a22,integer,,data_coding_100698,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22603,,,,Year job ended | Array 22,calendar year
participant,p104350_i0,integer,,data_coding_100017,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104350,,,,Tinned tomato intake | Instance 0,Serving
participant,p10609_i0_a8,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Word production,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10609,,,,Words answer array (pilot) | Instance 0 | Array 8,
participant,p6157_i2,integer,,data_coding_100361,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6157,,,,Why stopped smoking | Instance 2,
participant,p101240_i2,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101240,,,,Garlic bread intake | Instance 2,Slice
participant,p100280_i2,integer,,data_coding_100009,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100280,,,,Added milk to filtered coffee | Instance 2,
participant,p5983_i0_a15,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5983,,,,"ECG, heart rate | Instance 0 | Array 15",
participant,p5148_i1_a1,string,,data_coding_1210,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5148,,,,3mm regularity index unreliable (left) | Instance 1 | Array 1,
participant,p25159_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25159,,,,Mean MO in corticospinal tract on FA skeleton (left) | Instance 2,AU
participant,p22652_a11,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22652,,,,Usual length of each night shift during night shift periods | Array 11,hours
participant,p101390_i0,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101390,,,,Number of baps with  butter/margarine | Instance 0,Bread
participant,p20230_a78,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 78,milliseconds
participant,p5141_i0_a2,string,,data_coding_1207,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5141,,,,3mm asymmetry index unreliable (left) | Instance 0 | Array 2,
participant,p100820_i0,integer,,data_coding_100001,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100820,,,,Sweetened cereal intake | Instance 0,Bowl
participant,p5077_i0_a13,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5077,,,,Number of letters correct in round (left) | Instance 0 | Array 13,
participant,p5983_i1_a95,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5983,,,,"ECG, heart rate | Instance 1 | Array 95",
participant,p22630_a4,integer,,data_coding_489,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22630,,,,Day shifts worked | Array 4,
participant,p4246_i0_a10,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4246,,,,Time to press last digit (right) | Instance 0 | Array 10,deciseconds
participant,p20229_a38,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20229,,,,Values entered | Array 38,
participant,p102230_i0,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102230,,,,Other dessert intake | Instance 0,Serving / small pot
participant,p5255_i0,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5255,,,,"Intra-ocular pressure, Goldmann-correlated (right) | Instance 0",mmHg
participant,p22642_a15,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22642,,,,Usual length of each night shift during mixed shift periods | Array 15,hours
participant,p25446_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25446,,,,Mean ISOVF in corticospinal tract on FA skeleton (right) | Instance 2,AU
participant,p25710_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25710,,,,Weighted-mean ISOVF in tract parahippocampal part of cingulum (left) | Instance 2,AU
participant,p102870_i0,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102870,,,,Cottage cheese intake | Instance 0,Serving
participant,p5105_i0_a2,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5105,,,,6mm strong meridian angle (left) | Instance 0 | Array 2,degrees
participant,p102440_i3,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102440,,,,Unsalted nuts intake | Instance 3,Handful
participant,p22640_a9,integer,,data_coding_489,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22640,,,,Mixture of day and night shifts worked | Array 9,
participant,p30284_i2,integer,,data_coding_2226,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30284,,,,Immature reticulocyte fraction acquisition route | Instance 2,
participant,p104500_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 4,Handful
participant,p5983_i1_a24,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5983,,,,"ECG, heart rate | Instance 1 | Array 24",
participant,p3426_i1,integer,,data_coding_100301,,,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3426,,,,Job involves night shift work | Instance 1,
participant,p102130_i1,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102130,,,,Dessert consumers | Instance 1,
participant,p20111_i0_a8,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0 | Array 8,
participant,p20043_i0,integer,,data_coding_47,,,UK Biobank Assessment Centre > Physical measures > Hand grip strength,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20043,,,,Reason for skipping grip strength (right) | Instance 0,
participant,p30270_i0,float,,,,,Biological samples > Blood assays > Blood count,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30270,,,,Mean sphered cell volume | Instance 0,femtolitres
participant,p4609_i2,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4609,,,,Longest period of depression | Instance 2,weeks
participant,p25388_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25388,,,,Mean ICVF in uncinate fasciculus on FA skeleton (right) | Instance 2,AU
participant,p23220_i2,float,,,,,"UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA",,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23220,,,,Arm BMC (bone mineral content) (left) | Instance 2,g
participant,p22645_a11,integer,,data_coding_487,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22645,,,,Rest days during mixed shift periods | Array 11,days
participant,p104660_i4,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104660,,,,Added salt to food | Instance 4,
participant,p20010_i1_a4,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Operations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20010,,,,Interpolated Year when operation took place | Instance 1 | Array 4,years
participant,p90068,float,,,,,Additional exposures > Physical activity measurement > Accelerometer wear time duration,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90068,,,,Wear duration during 08:00 - 08:59,hours
participant,p403_i2_a8,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=403,,,,Number of times snap-button pressed | Instance 2 | Array 8,
participant,p22618_a12,integer,,data_coding_7,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22618,,,,Breathing problems improved/stopped away from workplace or on holiday | Array 12,
participant,p20114_i0_a3,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20114,,,,Illnesses of adopted siblings | Instance 0 | Array 3,
participant,p5985_i0_a58,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 58,revolutions/minute
participant,p20200_a0,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20200,,,,Values wanted | Array 0,
participant,p401_i0_a7,integer,,data_coding_92,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=401,,,,Index for card A in round | Instance 0 | Array 7,
participant,p5090_i0_a8,string,,data_coding_1204,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5090,,,,Refractometry result unreliable (left) | Instance 0 | Array 8,
participant,p5161_i1_a4,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5161,,,,6mm regularity index (right) | Instance 1 | Array 4,
participant,p25262_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25262,,,,Mean L2 in cerebral peduncle on FA skeleton (right) | Instance 2,AU
participant,p25513_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25513,,,,Weighted-mean FA in tract uncinate fasciculus (left) | Instance 2,AU
participant,p101970_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101970,,,,Double crust pastry intake | Instance 0,Slice / Item
participant,p23298_i2,float,,,,,"UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA",,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23298,,,,Femur troch BMD (bone mineral density) T-score (left) | Instance 2,Std.Devs
participant,p20229_a77,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20229,,,,Values entered | Array 77,
participant,p102730_i1,integer,,data_coding_100001,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102730,,,,White rice intake | Instance 1,Serving
participant,p102470_i3,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102470,,,,Savoury biscuits intake | Instance 3,Bag
participant,p22501,integer,,data_coding_100306,,,Online follow-up > Work environment,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22501,,,,Year ended full time education,calendar year
participant,p728_i0,integer,,data_coding_100293,,,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=728,,,,Number of vehicles in household | Instance 0,
participant,p5160_i1_a5,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5160,,,,3mm regularity index (right) | Instance 1 | Array 5,
participant,p40019_i5,integer,,data_coding_262,,,Health-related outcomes > Cancer register,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=40019,,,,Cancer record format | Instance 5,
participant,p94_i2_a1,integer,,,,,UK Biobank Assessment Centre > Physical measures > Blood pressure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=94,,,,"Diastolic blood pressure, manual reading | Instance 2 | Array 1",mmHg
participant,p4230_i1_a11,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4230,,,,Signal-to-noise-ratio (SNR) of triplet (left) | Instance 1 | Array 11,
participant,p5985_i0_a94,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 94,revolutions/minute
participant,p1707_i0,integer,,data_coding_100430,,,UK Biobank Assessment Centre > Touchscreen > Early life factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1707,,,,Handedness (chirality/laterality) | Instance 0,
participant,p22645_a17,integer,,data_coding_487,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22645,,,,Rest days during mixed shift periods | Array 17,days
participant,p100250_i3,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100250,,,,Instant coffee intake | Instance 3,Mug/Cup
participant,p42002,date,,data_coding_272,,,Health-related outcomes > Algorithmically-defined outcomes > Myocardial infarction outcomes,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=42002,,,,Date of STEMI,
participant,p22615_a27,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22615,,,,Workplace had a lot of diesel exhaust | Array 27,
participant,p4609_i0,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4609,,,,Longest period of depression | Instance 0,weeks
participant,p4237_i1_a4,integer,,data_coding_17,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4237,,,,Time to press 'next' (left) | Instance 1 | Array 4,deciseconds
participant,p100160_i1,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100160,,,,Low calorie drink intake | Instance 1,Glass/Can
participant,p5078_i0_a10,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5078,,,,logMAR in round (left) | Instance 0 | Array 10,
participant,p10609_i0_a1,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Word production,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10609,,,,Words answer array (pilot) | Instance 0 | Array 1,
participant,p22616_a6,integer,,data_coding_7,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22616,,,,Breathing problems during period of job | Array 6,
participant,p100024_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100024,,,,Calcium | Instance 4,mg
participant,p20230_a53,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 53,milliseconds
participant,p100025_i0,float,,,,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100025,,,,Vitamin E | Instance 0,mg
